,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
435,Humanities,1085,University of Chicago,Lina,,Steiner,382086,6,good,TEACHER,PROFESSOR,4.5,"['She is very engaging and knowledgeable about the subject.', 'She is a master of interpretation.', 'Prof. Steiner is extremely helpful and knowledgeable. Definitely take a class from her!', 'Prof. Steiner is fascinating and incredibly knowledgeable.', 'She has good intentions but definitely lacked the ability to make the class interesting and/or control discussion.  Her tangents often prevented our covering topics of true interest.', 'Lina makes HBC very interesting and gives a lot of history behind the texts.']",[]
436,Economics,1085,University of Chicago,Joel,,Stern,439657,0,zero,TEACHER,PROFESSOR,N/A,[],[]
437,Sociology,1085,University of Chicago,Ross,,Stolzenberg,150030,6,good,TEACHER,PROFESSOR,3.5,"['Professor Stolzenberg isnt a typical professor. I found in what others might call rambling a lot of advice and funny anecdotes to take with me in addition to the material he taught. I could tell he was very passionate in teaching and really cares about his students.', 'Professor Stolzenberg isnt a typical professor. I found in what others might call rambling a lot of advice and funny anecdotes to take with me in addition to the material he taught. I could tell he was very passionate in teaching and really cares about his students.', ""By FAR the worst professor I've ever had in my life. Big mistake to take his class. He is rude, disrespectful of students' time, goes on rambles about things irrelevant to the material, and is just plain bizarre and makes students uncomfortable with his social awkwardness. Cannot keep the class engaged. Awful awful AWFUL do not take!!!"", 'Social Stratification. Will bend backwards for his students; extraordinarily witty and comical; will leave his class with a page full of absurd quotes; very quantitative in practice; accessible and caring; makes class fun and entertaining; maybe too flexible; fair and enjoyable', ""He's all over the place and seems to try too hard, which unfortunately gets in the way of him being an effective teacher. I wouldn't take a class with him again 0 it's too frustrating."", 'No Comments', 'Interesting, funny, has an unusual approach to the material. Irreverant to the old masters.']","['Inspirational', 'Hilarious', 'Caring', 'Inspirational', 'Hilarious', 'Caring']"
438,Political Science,1085,University of Chicago,Leo,,Strauss,783466,3,good,TEACHER,PROFESSOR,3.7,"['moderns bad ancients good esoteric', 'Judging by the previous entry, there is at least one necrophiliac around U of C these days. . . .', 'No Comments']","['Get ready to read', 'Respected', 'Respected', 'Get ready to read']"
439,Mathematics,1085,University of Chicago,Eva,,Strawbridge,1547581,4,good,TEACHER,PROFESSOR,4.8,"[""Fall 2012 semster was Eva's first semester at James Madison University, and my first math professor in college. She is by far the best math teacher I've had. I put a lot of time and effort to excel in this class & she has been very helpful and supportive. I really like her class, and i would give her the credit for my new math minor. She's awesome."", ""Very clear, dynamic lecturer who both holds your attention and covers a lot of ground. Her OHs are incredibly helpful. The exams are daunting because she doesn't curve, but always end up being fair. Strawbridge's class made me want to pursue a BA in math--she really makes it interesting, and her enthusiasm for her subfield, too, is contagious."", ""Eva Strawbridge is the best math professor I've had at the University of Chicago, by a mile. She is fun, and she is fair in her exams. I struggled so hard in math my first year in college, and now thanks to her I'm pursuing a math major!! If you take math 199, take it with no one else but her. You won't regret it. Thank you Eva! <3 you forever!"", 'Her classes are very organized. She is also very fair in her exams. Bonus: she is very attractive.']",[]
440,Biology,1085,University of Chicago,Paul,,Strieleman,2116367,6,average,TEACHER,PROFESSOR,2.8,"[""Really great professor! Obviously this is a really tough class so it isn't going to be an easy A, but he is incredibly smart and experienced. Tests are pretty difficult, but if you make the time to go see him in office hours, you will do much better. He puts a lot of time into making his lectures interesting and funny."", ""Really great professor! Obviously this is a really tough class so it isn't going to be an easy A, but he is incredibly smart and experienced. Tests are pretty difficult, but if you make the time to go see him in office hours, you will do much better. He puts a lot of time into making his lectures interesting and funny."", ""Genuinely the worst teacher and worst class I have taken in my life. Strieleman is terrible in every regard. There is huge amount of work, the lectures and TA's are useless, constant pop quizzes, and insanely harsh grading. Everyone failed the exams and there is no curve. Do yourself a favor and stay as far away as possible from Paul Strieleman"", 'Great professor. Enjoyable lectures - really seems to care about the subject. Good at driving home main points and making connections across topics. Fun guy to talk to outside of class.', 'Most awful course experience at UChicago.', 'Pretty easy, interesting lectures-->pay attention/go to them and you get an a.', ""I took his class a while ago, and he is still the worst professor I've had at this school.  His lectures are useless, his office hours are a waste of time, and his grading is extremely harsh.  If you're the type of person who likes to engage with a professor and ask for help, he's not your guy.  In fact, I'd run the other way.""]","['Test heavy', 'Accessible outside class', 'Tough grader', 'Clear grading criteria', 'Lots of homework', 'Accessible outside class', 'Test heavy', 'Beware of pop quizzes', 'Lecture heavy', 'Tough grader', 'Accessible outside class', 'Test heavy', 'Hilarious', 'Lots of homework', 'Test heavy', 'Clear grading criteria', 'GRADED BY FEW THINGS']"
441,English,1085,University of Chicago,Richard,,Strier,162113,19,average,TEACHER,PROFESSOR,3.2,"[""Good lecturer, but has a sadistic streak. Complained that a paper I spent an extra month after graduating working on wasn't publishable in Shakespeare Quarterly. I wasn't even specializing in Shakespeare and had only a few weeks to produce the paper. Refused to look at drafts and then wrote A/A- so that I wouldn't know my grade until I checked web."", 'Shuts down ideas that he does not agree with.  His way or the high way,', 'The best professor at UChicago. Amazing.', 'If he does not like you he will sink your career.', 'No Comments', 'Pompous, condescending ... I loved him.', ""A little intimidating, but incredibly intelligent and interesting -- I took as many classes as possible with him b/c he's just that good."", 'Pompous, condescending, uninteresting and uninterested.', 'he ****in rocks!', 'No Comments', ""I think Richard Strier is better marriage material than Al Franken or Michael Moore.  And his class ain't bad also."", 'Strier is an excellent teacher and superbly learned.  He genuinely loves literature and ideas, and conveys his excitement to others.  One of the few professors here to work with for grad students who prefer aesthetic/text-centered criticism to historicism(s) or theory.', ""You won't find anyone more knowledgeable about the metaphysicals.  His book on Herbert is wonderful."", 'Very knowledgeable. His courses ARE interesting, especially if you appreciate English literature!', 'helpful but not extremely interesting', 'Richard Strier = Ben Stein', 'No Comments', 'Not as interesting as one might hope and not helpful in the slightest.', 'No Comments']",[]
442,Social Work,1085,University of Chicago,Matilda,,Stubbs,2224253,1,good,TEACHER,PROFESSOR,5.0,['She is a very nice professor who seems to understand her students. I really enjoy studying with her. Her class is one of my favorite classes in SSA. She has a beautiful heart.'],"['Gives good feedback', 'Hilarious', 'Respected', 'Gives good feedback', 'Respected', 'Hilarious']"
443,Fine Arts,1085,University of Chicago,Catherine,,Sullivan,2153844,0,zero,TEACHER,PROFESSOR,N/A,[],[]
444,Political Science,1085,University of Chicago,Nathan,,Tarcov,287500,6,good,TEACHER,PROFESSOR,4.2,"['Tarcov is a big gun in the philosophy dept here, and likes to proceed in the Socratic style. Heads up! He shuts down the talking-just-to-talk people and is generally excellent.', 'Tarcov is a very talented teacher whose particular gift is eliciting from the student knowledge unwittingly absorbed, leading the student to form their own opinions and generating a personal interest in the text. His lectures are also great, but he really excels in small round table classes where he can teach by asking questions.', 'Breath-taking.  Armed with prodigious learning, he plays his cards close to his chest but always strikes with questions whose slow quiet inevitability cut to the heart of the matter.', 'Straussians can be scary in their reverence for classic texts, but Tarcov is relatively benign in this respect.  He manages to put a human face on the Straussian approach: I have the impression he may actually care about people more than texts. As you would expect from a U of C Straussian, his philosophic knowledge is encyclopedic. Worth taking.', ""Tarcov is brilliant, a hardcore Straussian, and has a tendency to make intellectual history seem a lot more coherent than perhaps it ought to be.  He's terrible about returning papers on time, though, and he admits that his grading of papers is capricious."", ""A very stange little man.  He laughs constantly throughout class, but we're never quite sure why.  Reading is good, but discussion is somewhat lacking.  Not too much work overall but class can sometimes drag a little.""]",[]
